hour,time,lat,lon,speed_kmh,dir_deg
33,2026-06-07T09:00,25.006662,-88.99861,31.5,342
34,2026-06-07T10:00,25.006662,-88.99861,32.8,352
35,2026-06-07T11:00,25.006662,-88.99861,31.3,356
36,2026-06-07T12:00,25.006662,-88.99861,28.8,358
37,2026-06-07T13:00,25.006662,-88.99861,26.4,357
38,2026-06-07T14:00,25.006662,-88.99861,30.0,358
39,2026-06-07T15:00,25.006662,-88.99861,30.0,2
40,2026-06-07T16:00,25.006662,-88.99861,30.0,2
41,2026-06-07T17:00,25.006662,-88.99861,30.1,5
42,2026-06-07T18:00,25.006662,-88.99861,28.9,355
43,2026-06-07T19:00,25.006662,-88.99861,26.8,350
44,2026-06-07T20:00,25.006662,-88.99861,25.2,357
45,2026-06-07T21:00,25.006662,-88.99861,22.8,3
46,2026-06-07T22:00,25.006662,-88.99861,22.8,18
47,2026-06-07T23:00,25.006662,-88.99861,25.4,19
0,2026-06-06T00:00,25.006279,-83.330246,40.3,323
1,2026-06-06T01:00,25.006279,-83.330246,57.5,331
2,2026-06-06T02:00,25.006279,-83.330246,75.9,329
3,2026-06-06T03:00,25.006279,-83.330246,85.9,333
4,2026-06-06T04:00,25.006279,-83.330246,96.1,340
5,2026-06-06T05:00,25.006279,-83.330246,99.9,344
6,2026-06-06T06:00,25.006279,-83.330246,97.3,344
7,2026-06-06T07:00,25.006279,-83.330246,100.7,345
8,2026-06-06T08:00,25.006279,-83.330246,106.8,345
9,2026-06-06T09:00,25.006279,-83.330246,103.9,346
10,2026-06-06T10:00,25.006279,-83.330246,105.4,348
11,2026-06-06T11:00,25.006279,-83.330246,105.9,350
12,2026-06-06T12:00,25.006279,-83.330246,104.4,351
13,2026-06-06T13:00,25.006279,-83.330246,93.7,357
14,2026-06-06T14:00,25.006279,-83.330246,88.8,1
15,2026-06-06T15:00,25.006279,-83.330246,86.4,359
16,2026-06-06T16:00,25.006279,-83.330246,82.8,1
17,2026-06-06T17:00,25.006279,-83.330246,81.6,1
18,2026-06-06T18:00,25.006279,-83.330246,80.4,360
19,2026-06-06T19:00,25.006279,-83.330246,79.4,4
20,2026-06-06T20:00,25.006279,-83.330246,75.0,7
21,2026-06-06T21:00,25.006279,-83.330246,74.9,6
22,2026-06-06T22:00,25.006279,-83.330246,84.3,5
23,2026-06-06T23:00,25.006279,-83.330246,83.1,5
24,2026-06-07T00:00,25.006279,-83.330246,81.9,11
25,2026-06-07T01:00,25.006279,-83.330246,78.9,13
26,2026-06-07T02:00,25.006279,-83.330246,79.8,16
27,2026-06-07T03:00,25.006279,-83.330246,74.4,18
28,2026-06-07T04:00,25.006279,-83.330246,71.0,19
29,2026-06-07T05:00,25.006279,-83.330246,69.5,21
30,2026-06-07T06:00,25.006279,-83.330246,67.8,23
31,2026-06-07T07:00,25.006279,-83.330246,64.5,24
32,2026-06-07T08:00,25.006279,-83.330246,63.8,20
33,2026-06-07T09:00,25.006279,-83.330246,57.0,22
34,2026-06-07T10:00,25.006279,-83.330246,49.9,27
35,2026-06-07T11:00,25.006279,-83.330246,48.4,30
36,2026-06-07T12:00,25.006279,-83.330246,43.3,34
37,2026-06-07T13:00,25.006279,-83.330246,44.6,36
38,2026-06-07T14:00,25.006279,-83.330246,43.9,35
39,2026-06-07T15:00,25.006279,-83.330246,38.7,30
40,2026-06-07T16:00,25.006279,-83.330246,33.8,27
41,2026-06-07T17:00,25.006279,-83.330246,36.1,21
42,2026-06-07T18:00,25.006279,-83.330246,35.7,20
43,2026-06-07T19:00,25.006279,-83.330246,43.4,14
44,2026-06-07T20:00,25.006279,-83.330246,50.9,19
45,2026-06-07T21:00,25.006279,-83.330246,50.1,21
46,2026-06-07T22:00,25.006279,-83.330246,56.2,20
47,2026-06-07T23:00,25.006279,-83.330246,55.5,22
0,2026-06-06T00:00,25.009476,-77.66565,42.3,263
1,2026-06-06T01:00,25.009476,-77.66565,45.7,267
2,2026-06-06T02:00,25.009476,-77.66565,43.1,283
3,2026-06-06T03:00,25.009476,-77.66565,36.5,279
4,2026-06-06T04:00,25.009476,-77.66565,38.6,275
5,2026-06-06T05:00,25.009476,-77.66565,41.7,282
6,2026-06-06T06:00,25.009476,-77.66565,44.8,290
7,2026-06-06T07:00,25.009476,-77.66565,44.0,296
8,2026-06-06T08:00,25.009476,-77.66565,42.4,295
9,2026-06-06T09:00,25.009476,-77.66565,45.3,302
10,2026-06-06T10:00,25.009476,-77.66565,37.4,318
11,2026-06-06T11:00,25.009476,-77.66565,31.0,324
12,2026-06-06T12:00,25.009476,-77.66565,28.0,317
13,2026-06-06T13:00,25.009476,-77.66565,25.0,325
14,2026-06-06T14:00,25.009476,-77.66565,24.1,333
15,2026-06-06T15:00,25.009476,-77.66565,18.6,345
16,2026-06-06T16:00,25.009476,-77.66565,21.7,6
17,2026-06-06T17:00,25.009476,-77.66565,24.3,20
18,2026-06-06T18:00,25.009476,-77.66565,29.0,30
19,2026-06-06T19:00,25.009476,-77.66565,30.8,21
20,2026-06-06T20:00,25.009476,-77.66565,29.2,19
21,2026-06-06T21:00,25.009476,-77.66565,31.5,18
22,2026-06-06T22:00,25.009476,-77.66565,29.0,24
23,2026-06-06T23:00,25.009476,-77.66565,31.2,23
24,2026-06-07T00:00,25.009476,-77.66565,36.1,21
25,2026-06-07T01:00,25.009476,-77.66565,38.3,20
26,2026-06-07T02:00,25.009476,-77.66565,41.0,21
27,2026-06-07T03:00,25.009476,-77.66565,42.1,20
28,2026-06-07T04:00,25.009476,-77.66565,43.7,21
29,2026-06-07T05:00,25.009476,-77.66565,44.4,19
30,2026-06-07T06:00,25.009476,-77.66565,45.5,18
31,2026-06-07T07:00,25.009476,-77.66565,47.8,12
32,2026-06-07T08:00,25.009476,-77.66565,53.5,20
33,2026-06-07T09:00,25.009476,-77.66565,52.8,17
34,2026-06-07T10:00,25.009476,-77.66565,51.7,22
35,2026-06-07T11:00,25.009476,-77.66565,55.3,27
36,2026-06-07T12:00,25.009476,-77.66565,60.1,29
37,2026-06-07T13:00,25.009476,-77.66565,66.7,30
38,2026-06-07T14:00,25.009476,-77.66565,68.9,31
39,2026-06-07T15:00,25.009476,-77.66565,58.3,37
40,2026-06-07T16:00,25.009476,-77.66565,50.4,38
41,2026-06-07T17:00,25.009476,-77.66565,48.3,35
42,2026-06-07T18:00,25.009476,-77.66565,54.3,31
43,2026-06-07T19:00,25.009476,-77.66565,56.4,24
44,2026-06-07T20:00,25.009476,-77.66565,49.5,23
45,2026-06-07T21:00,25.009476,-77.66565,36.8,19
46,2026-06-07T22:00,25.009476,-77.66565,33.2,13
47,2026-06-07T23:00,25.009476,-77.66565,31.9,20
0,2026-06-06T00:00,24.989779,-71.990585,56.9,245
1,2026-06-06T01:00,24.989779,-71.990585,53.7,243
2,2026-06-06T02:00,24.989779,-71.990585,57.6,239
3,2026-06-06T03:00,24.989779,-71.990585,45.6,243
4,2026-06-06T04:00,24.989779,-71.990585,48.8,242
5,2026-06-06T05:00,24.989779,-71.990585,46.8,247
6,2026-06-06T06:00,24.989779,-71.990585,47.3,246
7,2026-06-06T07:00,24.989779,-71.990585,46.8,247
8,2026-06-06T08:00,24.989779,-71.990585,46.2,242
9,2026-06-06T09:00,24.989779,-71.990585,47.3,234
10,2026-06-06T10:00,24.989779,-71.990585,49.0,234
11,2026-06-06T11:00,24.989779,-71.990585,45.6,235
12,2026-06-06T12:00,24.989779,-71.990585,44.4,232
13,2026-06-06T13:00,24.989779,-71.990585,46.7,226
14,2026-06-06T14:00,24.989779,-71.990585,44.2,223
15,2026-06-06T15:00,24.989779,-71.990585,43.3,222
16,2026-06-06T16:00,24.989779,-71.990585,41.6,224
17,2026-06-06T17:00,24.989779,-71.990585,41.6,226
18,2026-06-06T18:00,24.989779,-71.990585,45.8,225
19,2026-06-06T19:00,24.989779,-71.990585,45.9,221
20,2026-06-06T20:00,24.989779,-71.990585,49.7,217
21,2026-06-06T21:00,24.989779,-71.990585,51.9,220
22,2026-06-06T22:00,24.989779,-71.990585,39.9,237
23,2026-06-06T23:00,24.989779,-71.990585,37.7,233
24,2026-06-07T00:00,24.989779,-71.990585,38.6,234
25,2026-06-07T01:00,24.989779,-71.990585,42.3,235
26,2026-06-07T02:00,24.989779,-71.990585,39.7,245
27,2026-06-07T03:00,24.989779,-71.990585,39.5,250
28,2026-06-07T04:00,24.989779,-71.990585,44.5,243
29,2026-06-07T05:00,24.989779,-71.990585,45.7,247
30,2026-06-07T06:00,24.989779,-71.990585,44.6,246
31,2026-06-07T07:00,24.989779,-71.990585,36.7,259
32,2026-06-07T08:00,24.989779,-71.990585,35.3,260
33,2026-06-07T09:00,24.989779,-71.990585,41.0,255
34,2026-06-07T10:00,24.989779,-71.990585,37.7,261
35,2026-06-07T11:00,24.989779,-71.990585,37.4,264
36,2026-06-07T12:00,24.989779,-71.990585,32.8,262
37,2026-06-07T13:00,24.989779,-71.990585,31.2,254
38,2026-06-07T14:00,24.989779,-71.990585,33.8,253
39,2026-06-07T15:00,24.989779,-71.990585,33.8,253
40,2026-06-07T16:00,24.989779,-71.990585,29.7,256
41,2026-06-07T17:00,24.989779,-71.990585,25.8,248
42,2026-06-07T18:00,24.989779,-71.990585,27.0,249
43,2026-06-07T19:00,24.989779,-71.990585,31.7,245
44,2026-06-07T20:00,24.989779,-71.990585,39.2,247
45,2026-06-07T21:00,24.989779,-71.990585,37.9,252
46,2026-06-07T22:00,24.989779,-71.990585,37.0,257
47,2026-06-07T23:00,24.989779,-71.990585,31.3,274
0,2026-06-06T00:00,24.99121,-66.361664,29.5,243
1,2026-06-06T01:00,24.99121,-66.361664,25.5,225
2,2026-06-06T02:00,24.99121,-66.361664,32.2,225
3,2026-06-06T03:00,24.99121,-66.361664,35.0,248
4,2026-06-06T04:00,24.99121,-66.361664,36.2,276
5,2026-06-06T05:00,24.99121,-66.361664,28.8,287
6,2026-06-06T06:00,24.99121,-66.361664,26.2,286
7,2026-06-06T07:00,24.99121,-66.361664,28.0,280
8,2026-06-06T08:00,24.99121,-66.361664,34.8,272
9,2026-06-06T09:00,24.99121,-66.361664,34.9,266
10,2026-06-06T10:00,24.99121,-66.361664,38.4,268
11,2026-06-06T11:00,24.99121,-66.361664,40.9,267
12,2026-06-06T12:00,24.99121,-66.361664,45.6,268
13,2026-06-06T13:00,24.99121,-66.361664,49.3,267
14,2026-06-06T14:00,24.99121,-66.361664,48.5,261
15,2026-06-06T15:00,24.99121,-66.361664,48.0,257
16,2026-06-06T16:00,24.99121,-66.361664,47.2,255
17,2026-06-06T17:00,24.99121,-66.361664,46.9,257
18,2026-06-06T18:00,24.99121,-66.361664,44.0,259
19,2026-06-06T19:00,24.99121,-66.361664,40.5,258
20,2026-06-06T20:00,24.99121,-66.361664,40.5,258
21,2026-06-06T21:00,24.99121,-66.361664,43.3,265
22,2026-06-06T22:00,24.99121,-66.361664,46.9,273
23,2026-06-06T23:00,24.99121,-66.361664,47.5,280
24,2026-06-07T00:00,24.99121,-66.361664,48.0,283
25,2026-06-07T01:00,24.99121,-66.361664,46.0,285
26,2026-06-07T02:00,24.99121,-66.361664,45.0,279
27,2026-06-07T03:00,24.99121,-66.361664,48.1,274
28,2026-06-07T04:00,24.99121,-66.361664,46.9,274
29,2026-06-07T05:00,24.99121,-66.361664,46.8,270
30,2026-06-07T06:00,24.99121,-66.361664,48.2,264
31,2026-06-07T07:00,24.99121,-66.361664,49.4,264
32,2026-06-07T08:00,24.99121,-66.361664,49.4,264
33,2026-06-07T09:00,24.99121,-66.361664,50.5,267
34,2026-06-07T10:00,24.99121,-66.361664,50.4,270
35,2026-06-07T11:00,24.99121,-66.361664,46.8,271
36,2026-06-07T12:00,24.99121,-66.361664,44.4,270
37,2026-06-07T13:00,24.99121,-66.361664,44.5,267
38,2026-06-07T14:00,24.99121,-66.361664,44.4,268
39,2026-06-07T15:00,24.99121,-66.361664,44.4,270
40,2026-06-07T16:00,24.99121,-66.361664,42.1,273
41,2026-06-07T17:00,24.99121,-66.361664,40.8,270
42,2026-06-07T18:00,24.99121,-66.361664,38.5,266
43,2026-06-07T19:00,24.99121,-66.361664,36.1,266
44,2026-06-07T20:00,24.99121,-66.361664,33.6,272
45,2026-06-07T21:00,24.99121,-66.361664,33.0,280
46,2026-06-07T22:00,24.99121,-66.361664,30.2,277
47,2026-06-07T23:00,24.99121,-66.361664,31.2,270
0,2026-06-06T00:00,24.99121,-60.645844,13.4,297
1,2026-06-06T01:00,24.99121,-60.645844,14.5,294
2,2026-06-06T02:00,24.99121,-60.645844,17.5,286
3,2026-06-06T03:00,24.99121,-60.645844,18.4,281
4,2026-06-06T04:00,24.99121,-60.645844,18.0,274
5,2026-06-06T05:00,24.99121,-60.645844,18.0,270
6,2026-06-06T06:00,24.99121,-60.645844,21.6,270
7,2026-06-06T07:00,24.99121,-60.645844,25.2,273
8,2026-06-06T08:00,24.99121,-60.645844,25.2,273
9,2026-06-06T09:00,24.99121,-60.645844,25.2,270
10,2026-06-06T10:00,24.99121,-60.645844,26.4,270
11,2026-06-06T11:00,24.99121,-60.645844,25.3,265
12,2026-06-06T12:00,24.99121,-60.645844,30.0,268
13,2026-06-06T13:00,24.99121,-60.645844,32.4,272
14,2026-06-06T14:00,24.99121,-60.645844,34.8,272
15,2026-06-06T15:00,24.99121,-60.645844,39.9,277
16,2026-06-06T16:00,24.99121,-60.645844,37.9,281
17,2026-06-06T17:00,24.99121,-60.645844,41.2,278
18,2026-06-06T18:00,24.99121,-60.645844,45.6,270
19,2026-06-06T19:00,24.99121,-60.645844,47.0,264
20,2026-06-06T20:00,24.99121,-60.645844,43.3,267
21,2026-06-06T21:00,24.99121,-60.645844,39.9,277
22,2026-06-06T22:00,24.99121,-60.645844,40.2,280
23,2026-06-06T23:00,24.99121,-60.645844,43.6,278
24,2026-06-07T00:00,24.99121,-60.645844,43.6,278
25,2026-06-07T01:00,24.99121,-60.645844,46.6,282
26,2026-06-07T02:00,24.99121,-60.645844,49.5,284
27,2026-06-07T03:00,24.99121,-60.645844,48.3,284
28,2026-06-07T04:00,24.99121,-60.645844,49.8,285
29,2026-06-07T05:00,24.99121,-60.645844,48.3,284
30,2026-06-07T06:00,24.99121,-60.645844,43.4,284
31,2026-06-07T07:00,24.99121,-60.645844,41.0,285
32,2026-06-07T08:00,24.99121,-60.645844,43.7,286
33,2026-06-07T09:00,24.99121,-60.645844,46.3,287
34,2026-06-07T10:00,24.99121,-60.645844,48.2,289
35,2026-06-07T11:00,24.99121,-60.645844,46.7,288
36,2026-06-07T12:00,24.99121,-60.645844,47.2,285
37,2026-06-07T13:00,24.99121,-60.645844,46.9,283
38,2026-06-07T14:00,24.99121,-60.645844,46.9,283
39,2026-06-07T15:00,24.99121,-60.645844,45.7,284
40,2026-06-07T16:00,24.99121,-60.645844,46.6,282
41,2026-06-07T17:00,24.99121,-60.645844,50.1,281
42,2026-06-07T18:00,24.99121,-60.645844,51.8,283
43,2026-06-07T19:00,24.99121,-60.645844,57.7,287
44,2026-06-07T20:00,24.99121,-60.645844,58.8,287
45,2026-06-07T21:00,24.99121,-60.645844,57.4,286
46,2026-06-07T22:00,24.99121,-60.645844,56.9,288
47,2026-06-07T23:00,24.99121,-60.645844,57.0,292
0,2026-06-06T00:00,24.99121,-55.026917,26.8,27
1,2026-06-06T01:00,24.99121,-55.026917,29.0,30
2,2026-06-06T02:00,24.99121,-55.026917,30.7,31
3,2026-06-06T03:00,24.99121,-55.026917,31.3,32
4,2026-06-06T04:00,24.99121,-55.026917,30.7,31
5,2026-06-06T05:00,24.99121,-55.026917,29.5,27
6,2026-06-06T06:00,24.99121,-55.026917,29.2,19
7,2026-06-06T07:00,24.99121,-55.026917,29.7,14
8,2026-06-06T08:00,24.99121,-55.026917,30.9,13
9,2026-06-06T09:00,24.99121,-55.026917,30.6,11
10,2026-06-06T10:00,24.99121,-55.026917,31.4,7
11,2026-06-06T11:00,24.99121,-55.026917,32.5,4
12,2026-06-06T12:00,24.99121,-55.026917,32.4,2
13,2026-06-06T13:00,24.99121,-55.026917,32.4,358
14,2026-06-06T14:00,24.99121,-55.026917,32.5,356
15,2026-06-06T15:00,24.99121,-55.026917,32.8,352
16,2026-06-06T16:00,24.99121,-55.026917,33.0,350
17,2026-06-06T17:00,24.99121,-55.026917,32.8,352
18,2026-06-06T18:00,24.99121,-55.026917,33.2,347
19,2026-06-06T19:00,24.99121,-55.026917,33.5,345
20,2026-06-06T20:00,24.99121,-55.026917,31.9,340
21,2026-06-06T21:00,24.99121,-55.026917,28.4,332
22,2026-06-06T22:00,24.99121,-55.026917,26.6,324
23,2026-06-06T23:00,24.99121,-55.026917,27.2,311
24,2026-06-07T00:00,24.99121,-55.026917,31.3,302
25,2026-06-07T01:00,24.99121,-55.026917,32.2,297
26,2026-06-07T02:00,24.99121,-55.026917,39.9,303
27,2026-06-07T03:00,24.99121,-55.026917,33.4,308
28,2026-06-07T04:00,24.99121,-55.026917,30.7,301
29,2026-06-07T05:00,24.99121,-55.026917,40.8,294
30,2026-06-07T06:00,24.99121,-55.026917,42.4,295
31,2026-06-07T07:00,24.99121,-55.026917,43.0,300
32,2026-06-07T08:00,24.99121,-55.026917,44.3,303
33,2026-06-07T09:00,24.99121,-55.026917,45.1,299
34,2026-06-07T10:00,24.99121,-55.026917,45.6,297
35,2026-06-07T11:00,24.99121,-55.026917,44.6,294
36,2026-06-07T12:00,24.99121,-55.026917,43.7,291
37,2026-06-07T13:00,24.99121,-55.026917,47.8,288
38,2026-06-07T14:00,24.99121,-55.026917,48.6,286
39,2026-06-07T15:00,24.99121,-55.026917,49.5,284
40,2026-06-07T16:00,24.99121,-55.026917,50.1,287
41,2026-06-07T17:00,24.99121,-55.026917,49.7,290
42,2026-06-07T18:00,24.99121,-55.026917,49.5,293
43,2026-06-07T19:00,24.99121,-55.026917,50.0,294
44,2026-06-07T20:00,24.99121,-55.026917,48.3,297
45,2026-06-07T21:00,24.99121,-55.026917,47.8,298
46,2026-06-07T22:00,24.99121,-55.026917,45.1,299
47,2026-06-07T23:00,24.99121,-55.026917,39.7,295
0,2026-06-06T00:00,29.349735,-140.0346,100.2,212
1,2026-06-06T01:00,29.349735,-140.0346,96.3,216
2,2026-06-06T02:00,29.349735,-140.0346,88.7,220
3,2026-06-06T03:00,29.349735,-140.0346,85.8,222
4,2026-06-06T04:00,29.349735,-140.0346,81.5,224
5,2026-06-06T05:00,29.349735,-140.0346,81.5,224
6,2026-06-06T06:00,29.349735,-140.0346,80.6,224
7,2026-06-06T07:00,29.349735,-140.0346,77.2,226
8,2026-06-06T08:00,29.349735,-140.0346,69.8,229
9,2026-06-06T09:00,29.349735,-140.0346,59.3,234
10,2026-06-06T10:00,29.349735,-140.0346,47.3,240
11,2026-06-06T11:00,29.349735,-140.0346,36.1,249
12,2026-06-06T12:00,29.349735,-140.0346,28.0,260
13,2026-06-06T13:00,29.349735,-140.0346,24.3,279
14,2026-06-06T14:00,29.349735,-140.0346,26.4,309
15,2026-06-06T15:00,29.349735,-140.0346,34.6,340
16,2026-06-06T16:00,29.349735,-140.0346,41.4,350
17,2026-06-06T17:00,29.349735,-140.0346,48.0,347
18,2026-06-06T18:00,29.349735,-140.0346,49.0,343
19,2026-06-06T19:00,29.349735,-140.0346,44.7,329
20,2026-06-06T20:00,29.349735,-140.0346,43.3,318
21,2026-06-06T21:00,29.349735,-140.0346,45.0,312
22,2026-06-06T22:00,29.349735,-140.0346,45.4,307
23,2026-06-06T23:00,29.349735,-140.0346,40.3,300
24,2026-06-07T00:00,29.349735,-140.0346,40.8,294
25,2026-06-07T01:00,29.349735,-140.0346,38.1,298
26,2026-06-07T02:00,29.349735,-140.0346,34.3,306
27,2026-06-07T03:00,29.349735,-140.0346,31.7,323
28,2026-06-07T04:00,29.349735,-140.0346,31.5,342
29,2026-06-07T05:00,29.349735,-140.0346,32.6,354
30,2026-06-07T06:00,29.349735,-140.0346,38.9,351
31,2026-06-07T07:00,29.349735,-140.0346,46.9,4
32,2026-06-07T08:00,29.349735,-140.0346,48.8,28
33,2026-06-07T09:00,29.349735,-140.0346,53.6,34
34,2026-06-07T10:00,29.349735,-140.0346,50.4,38
35,2026-06-07T11:00,29.349735,-140.0346,62.9,35
36,2026-06-07T12:00,29.349735,-140.0346,60.3,35
37,2026-06-07T13:00,29.349735,-140.0346,53.3,31
38,2026-06-07T14:00,29.349735,-140.0346,47.3,36
39,2026-06-07T15:00,29.349735,-140.0346,45.2,40
40,2026-06-07T16:00,29.349735,-140.0346,47.8,39
41,2026-06-07T17:00,29.349735,-140.0346,43.3,42
42,2026-06-07T18:00,29.349735,-140.0346,46.1,39
43,2026-06-07T19:00,29.349735,-140.0346,46.1,39
44,2026-06-07T20:00,29.349735,-140.0346,47.3,36
45,2026-06-07T21:00,29.349735,-140.0346,52.9,33
46,2026-06-07T22:00,29.349735,-140.0346,52.1,38
47,2026-06-07T23:00,29.349735,-140.0346,50.1,42
0,2026-06-06T00:00,29.349735,-134.32526,117.2,223
1,2026-06-06T01:00,29.349735,-134.32526,124.7,225
2,2026-06-06T02:00,29.349735,-134.32526,133.3,227
3,2026-06-06T03:00,29.349735,-134.32526,132.6,229
4,2026-06-06T04:00,29.349735,-134.32526,132.9,230
5,2026-06-06T05:00,29.349735,-134.32526,133.1,231
6,2026-06-06T06:00,29.349735,-134.32526,131.8,232
7,2026-06-06T07:00,29.349735,-134.32526,133.9,234
8,2026-06-06T08:00,29.349735,-134.32526,134.9,234
9,2026-06-06T09:00,29.349735,-134.32526,136.6,234
10,2026-06-06T10:00,29.349735,-134.32526,136.6,234
11,2026-06-06T11:00,29.349735,-134.32526,134.2,234
12,2026-06-06T12:00,29.349735,-134.32526,131.8,235
13,2026-06-06T13:00,29.349735,-134.32526,127.5,235
14,2026-06-06T14:00,29.349735,-134.32526,123.5,236
15,2026-06-06T15:00,29.349735,-134.32526,120.1,236
16,2026-06-06T16:00,29.349735,-134.32526,116.5,238
17,2026-06-06T17:00,29.349735,-134.32526,114.2,238
18,2026-06-06T18:00,29.349735,-134.32526,112.2,238
19,2026-06-06T19:00,29.349735,-134.32526,110.9,239
20,2026-06-06T20:00,29.349735,-134.32526,110.7,240
21,2026-06-06T21:00,29.349735,-134.32526,111.3,240
22,2026-06-06T22:00,29.349735,-134.32526,109.6,241
23,2026-06-06T23:00,29.349735,-134.32526,100.4,244
24,2026-06-07T00:00,29.349735,-134.32526,84.6,252
25,2026-06-07T01:00,29.349735,-134.32526,68.9,263
26,2026-06-07T02:00,29.349735,-134.32526,66.0,270
27,2026-06-07T03:00,29.349735,-134.32526,69.4,280
28,2026-06-07T04:00,29.349735,-134.32526,69.0,283
29,2026-06-07T05:00,29.349735,-134.32526,70.6,280
30,2026-06-07T06:00,29.349735,-134.32526,69.4,280
31,2026-06-07T07:00,29.349735,-134.32526,64.3,284
32,2026-06-07T08:00,29.349735,-134.32526,57.7,291
33,2026-06-07T09:00,29.349735,-134.32526,52.6,297
34,2026-06-07T10:00,29.349735,-134.32526,49.9,297
35,2026-06-07T11:00,29.349735,-134.32526,47.2,297
36,2026-06-07T12:00,29.349735,-134.32526,44.7,301
37,2026-06-07T13:00,29.349735,-134.32526,41.0,322
38,2026-06-07T14:00,29.349735,-134.32526,45.7,355
39,2026-06-07T15:00,29.349735,-134.32526,54.1,13
40,2026-06-07T16:00,29.349735,-134.32526,52.0,19
41,2026-06-07T17:00,29.349735,-134.32526,42.2,15
42,2026-06-07T18:00,29.349735,-134.32526,36.0,358
43,2026-06-07T19:00,29.349735,-134.32526,34.1,350
44,2026-06-07T20:00,29.349735,-134.32526,37.6,343
45,2026-06-07T21:00,29.349735,-134.32526,38.1,336
46,2026-06-07T22:00,29.349735,-134.32526,42.8,349
47,2026-06-07T23:00,29.349735,-134.32526,50.1,11
0,2026-06-06T00:00,29.420034,-128.6605,85.4,246
1,2026-06-06T01:00,29.420034,-128.6605,85.8,250
2,2026-06-06T02:00,29.420034,-128.6605,89.2,250
3,2026-06-06T03:00,29.420034,-128.6605,92.2,252
4,2026-06-06T04:00,29.420034,-128.6605,93.4,250
5,2026-06-06T05:00,29.420034,-128.6605,95.2,247
6,2026-06-06T06:00,29.420034,-128.6605,99.0,247
7,2026-06-06T07:00,29.420034,-128.6605,102.6,246
8,2026-06-06T08:00,29.420034,-128.6605,107.5,246
9,2026-06-06T09:00,29.420034,-128.6605,111.2,250
10,2026-06-06T10:00,29.420034,-128.6605,111.4,248
11,2026-06-06T11:00,29.420034,-128.6605,121.7,248
12,2026-06-06T12:00,29.420034,-128.6605,128.6,248
13,2026-06-06T13:00,29.420034,-128.6605,130.2,247
14,2026-06-06T14:00,29.420034,-128.6605,131.6,246
15,2026-06-06T15:00,29.420034,-128.6605,130.9,244
16,2026-06-06T16:00,29.420034,-128.6605,133.0,248
17,2026-06-06T17:00,29.420034,-128.6605,132.9,250
18,2026-06-06T18:00,29.420034,-128.6605,131.0,249
19,2026-06-06T19:00,29.420034,-128.6605,130.6,250
20,2026-06-06T20:00,29.420034,-128.6605,132.6,249
21,2026-06-06T21:00,29.420034,-128.6605,133.5,248
22,2026-06-06T22:00,29.420034,-128.6605,132.8,247
23,2026-06-06T23:00,29.420034,-128.6605,132.7,246
24,2026-06-07T00:00,29.420034,-128.6605,135.4,246
25,2026-06-07T01:00,29.420034,-128.6605,138.2,247
26,2026-06-07T02:00,29.420034,-128.6605,138.8,248
27,2026-06-07T03:00,29.420034,-128.6605,136.6,247
28,2026-06-07T04:00,29.420034,-128.6605,133.3,247
29,2026-06-07T05:00,29.420034,-128.6605,134.4,247
30,2026-06-07T06:00,29.420034,-128.6605,136.6,247
31,2026-06-07T07:00,29.420034,-128.6605,137.9,249
32,2026-06-07T08:00,29.420034,-128.6605,132.1,251
33,2026-06-07T09:00,29.420034,-128.6605,124.3,255
34,2026-06-07T10:00,29.420034,-128.6605,116.8,258
35,2026-06-07T11:00,29.420034,-128.6605,110.7,261
36,2026-06-07T12:00,29.420034,-128.6605,106.3,264
37,2026-06-07T13:00,29.420034,-128.6605,99.8,267
38,2026-06-07T14:00,29.420034,-128.6605,91.2,270
39,2026-06-07T15:00,29.420034,-128.6605,81.8,274
40,2026-06-07T16:00,29.420034,-128.6605,74.0,278
41,2026-06-07T17:00,29.420034,-128.6605,66.7,284
42,2026-06-07T18:00,29.420034,-128.6605,60.8,285
43,2026-06-07T19:00,29.420034,-128.6605,53.7,294
44,2026-06-07T20:00,29.420034,-128.6605,47.0,308
45,2026-06-07T21:00,29.420034,-128.6605,43.5,321
46,2026-06-07T22:00,29.420034,-128.6605,47.3,324
